rom>title>year>rating>publisher>developer>genre>score>players>description>
$100,000 Pyramid (USA)>$100,000 Pyramid (USA)>1987>Other - NR (Not Rated)>Box Office>>Quiz>>>>
221B Baker Street (USA) (Disk 1 Side A)>221B Baker Street (USA) (Disk 1 Side A)>1986>Other - NR (Not Rated)>Datasoft>>Board Games>>>>
221B Baker Street (USA) (Disk 1 Side B)>221B Baker Street (USA) (Disk 1 Side B)>1986>Other - NR (Not Rated)>Datasoft>>Board Games>>>>
221B Baker Street (USA) (Disk 2) (Case)>221B Baker Street (USA) (Disk 2) (Case)>1986>Other - NR (Not Rated)>Datasoft>>Board Games>>>>
2400 A.D. (USA) (Disk 1)>2400 A.D. (USA) (Disk 1)>1987>Other - NR (Not Rated)>Chuckles - Origin>>Adventure>>>>
2400 A.D. (USA) (Disk 2) (Player)>2400 A.D. (USA) (Disk 2) (Player)>1987>Other - NR (Not Rated)>Chuckles - Origin>>Adventure>>>>
2400 A.D. (USA) (Disk 3) (Blank Player Disk)>2400 A.D. (USA) (Disk 3) (Blank Player Disk)>1987>Other - NR (Not Rated)>Chuckles - Origin>>Adventure>>>>
3 in 1 College & Pro Football Game (USA) (Disk 1)>3 in 1 College & Pro Football Game (USA) (Disk 1)>1984>Other - NR (Not Rated)>Lance Haffner Games>>Sports/Football>>>>
3 in 1 College & Pro Football Game (USA) (Disk 2) (Football Teams)>3 in 1 College & Pro Football Game (USA) (Disk 2) (Football Teams)>1984>Other - NR (Not Rated)>Lance Haffner Games>>Sports/Football>>>>
3 in 1 College & Pro Football Game (USA) (Disk 3) (Football Teams of the Past)>3 in 1 College & Pro Football Game (USA) (Disk 3) (Football Teams of the Past)>1984>Other - NR (Not Rated)>Lance Haffner Games>>Sports/Football>>>>
3 in 1 College & Pro Football Game (USA) (Disk 4) (College Teams of the Past)>3 in 1 College & Pro Football Game (USA) (Disk 4) (College Teams of the Past)>1984>Other - NR (Not Rated)>Lance Haffner Games>>Sports/Football>>>>
3-D Docking Mission (USA)>3-D Docking Mission (USA)>1978>Other - NR (Not Rated)>Programma International>>Action>>>>
3-D Skiing (USA)>3-D Skiing (USA)>1983>Other - NR (Not Rated)>Continental Software>>Sports/Skiing>>>>
50 Mission Crush (USA)>50 Mission Crush (USA)>1984>Other - NR (Not Rated)>SSI>>Strategy>>>>
A City Dies Whenever Night Falls (USA)>A City Dies Whenever Night Falls (USA)>1982>Other - NR (Not Rated)>Omega Microware>>Action>>>>
A-E (USA) (Side A)>A-E (USA) (Side A)>1982>Other - NR (Not Rated)>Broderbund Software>>Shoot-'Em-Up>>>>
A-E (USA) (Side B)>A-E (USA) (Side B)>1982>Other - NR (Not Rated)>Broderbund Software>>Shoot-'Em-Up>>>>
A.I. (USA) (Unl)>A.I. (USA) (Unl)>1987>Other - NR (Not Rated)>Hammer, Cary>>Puzzle>>>>
A2-FS1 Flight Simulator (USA)>A2-FS1 Flight Simulator (USA)>1980>Other - NR (Not Rated)>subLogic>>Simulation>>>>
ABM (USA)>ABM (USA)>1980>Other - NR (Not Rated)>Muse>>Shoot-'Em-Up>>>>
Abuse (USA)>Abuse (USA)>1980>Other - NR (Not Rated)>Don't Ask Software>>Adventure>>>>
Abyssal Zone, The (USA) (Side A)>Abyssal Zone, The (USA) (Side A)>1984>Other - NR (Not Rated)>Salty Software>>Adventure>>>>
Abyssal Zone, The (USA) (Side B)>Abyssal Zone, The (USA) (Side B)>1984>Other - NR (Not Rated)>Salty Software>>Adventure>>>>
Acey-Deucey (USA)>Acey-Deucey (USA)>1982>Other - NR (Not Rated)>L&S Computerware>>Tabletop>>>>
Acid Trip (USA) (Unl)>Acid Trip (USA) (Unl)>1982>Other - NR (Not Rated)>Cross, Demetrius>>Action>>>>
Advanced Blackjack (USA)>Advanced Blackjack (USA)>1983>Other - NR (Not Rated)>Muse>>Casino>>>>
Adventure (USA)>Adventure (USA)>1980>Other - NR (Not Rated)>A Bit Better Associates>>Adventure>>>>
Adventure - Only the Fittest Shall Survive, The (USA)>Adventure - Only the Fittest Shall Survive, The (USA)>1985>Other - NR (Not Rated)>Green Valley Publishing>>Adventure>>>>
Adventure Construction Set (USA) (Disk 1 Side A)>Adventure Construction Set (USA) (Disk 1 Side A)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 1 Side B)>Adventure Construction Set (USA) (Disk 1 Side B)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 2 Side A) (Data)>Adventure Construction Set (USA) (Disk 2 Side A) (Data)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 2 Side B) (Data)>Adventure Construction Set (USA) (Disk 2 Side B) (Data)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 3) (Escape From Reality)>Adventure Construction Set (USA) (Disk 3) (Escape From Reality)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 4) (Land Of Adventuria)>Adventure Construction Set (USA) (Disk 4) (Land Of Adventuria)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 5) (QuickDeath)>Adventure Construction Set (USA) (Disk 5) (QuickDeath)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Construction Set (USA) (Disk 6) (Rivers of Light)>Adventure Construction Set (USA) (Disk 6) (Rivers of Light)>1985>Other - NR (Not Rated)>Electronic Arts>>Adventure>>>>
Adventure Creator (USA)>Adventure Creator (USA)>1984>Other - NR (Not Rated)>Spinnaker Software>>Adventure>>>>
Adventure Double Feature, An (USA) (Side A)>Adventure Double Feature, An (USA) (Side A)>19xx>Other - NR (Not Rated)>Microzone>>Adventure>>>>
Adventure Double Feature, An (USA) (Side B)>Adventure Double Feature, An (USA) (Side B)>19xx>Other - NR (Not Rated)>Microzone>>Adventure>>>>
Adventure in Time (USA)>Adventure in Time (USA)>1981>Other - NR (Not Rated)>Phoenix Software>>Adventure>>>>
Adventure Master (USA) (Side A)>Adventure Master (USA) (Side A)>1984>Other - NR (Not Rated)>CBS Software>>Adventure>>>>
Adventure Master (USA) (Side B)>Adventure Master (USA) (Side B)>1984>Other - NR (Not Rated)>CBS Software>>Adventure>>>>
Adventure Quest IV (USA) (Side A)>Adventure Quest IV (USA) (Side A)>1988>Other - NR (Not Rated)>Keypunch>>Adventure>>>>
Adventure Quest IV (USA) (Side B)>Adventure Quest IV (USA) (Side B)>1988>Other - NR (Not Rated)>Keypunch>>Adventure>>>>
Adventure Sampler (USA)>Adventure Sampler (USA)>19xx>Other - NR (Not Rated)>Adventure International>>Adventure>>>>
Adventure to Atlantis (USA)>Adventure to Atlantis (USA)>1982>Other - NR (Not Rated)>Synergistic Software>>Adventure>>>>
Adventure Writer (USA)>Adventure Writer (USA)>1983>Other - NR (Not Rated)>Gilsoft>>Adventure>>>>
Adventureland (USA) (Side A)>Adventureland (USA) (Side A)>1982>Other - NR (Not Rated)>Adventure International>>Adventure>>>>
Adventureland (USA) (Side B)>Adventureland (USA) (Side B)>1982>Other - NR (Not Rated)>Adventure International>>Adventure>>>>
Adventures in Flesh (USA)>Adventures in Flesh (USA)>1983>Other - NR (Not Rated)>Krell Software>>Adventure>>>>
Adventures of Buckaroo Banzai, The (USA) (Side A)>Adventures of Buckaroo Banzai, The (USA) (Side A)>1985>Other - NR (Not Rated)>Adventure International>>Adventure>>>>
Adventures of Buckaroo Banzai, The (USA) (Side B)>Adventures of Buckaroo Banzai, The (USA) (Side B)>1985>Other - NR (Not Rated)>Adventure International>>Adventure>>>>
Aeronaut (USA) (Unl)>Aeronaut (USA) (Unl)>1984>Other - NR (Not Rated)>Bill Eidson>>Shoot-'Em-Up>>>>
Agent USA (USA)>Agent USA (USA)>1984>Other - NR (Not Rated)>Scholastic Inc>>Action>>>>
Air Cars (USA)>Air Cars (USA)>1982>Other - NR (Not Rated)>->>Action>>>>
Air Raid Pearl Harbor (USA) (Disk 1)>Air Raid Pearl Harbor (USA) (Disk 1)>1990>Other - NR (Not Rated)>General Quarters Software>>Strategy>>>>
Air Raid Pearl Harbor (USA) (Disk 2)>Air Raid Pearl Harbor (USA) (Disk 2)>1990>Other - NR (Not Rated)>General Quarters Software>>Strategy>>>>
Air Traffic Controller (USA)>Air Traffic Controller (USA)>1979>Other - NR (Not Rated)>Creative Computing>>Simulation>>>>
Airheart (USA)>Airheart (USA)>1986>Other - NR (Not Rated)>Broderbund>>Action>>>>
Akalabeth - World of Doom (USA)>Akalabeth - World of Doom (USA)>1980>Other - NR (Not Rated)>California Pacific Computer>>Role-Playing>>>>
