Arcana Heart 2>Arcana Heart 2>2008>Other - NR (Not Rated)>Examu>>Fighter
Arcana Heart 3>Arcana Heart 3>2009>Other - NR (Not Rated)>Examu>>Fighter
Daemon Bride>Daemon Bride>2009>Other - NR (Not Rated)>Examu>>Fighter
Suggoi! Arcana Heart 2>Suggoi! Arcana Heart 2>2008>Other - NR (Not Rated)>Examu>>Fighter
