5>5>1981>Other - NR (Not Rated)>Sega>>Maze
abcopj>A.B. Cop (Japan, FD1094 317-0169b)>1990>Other - NR (Not Rated)>Sega>>Motorcycle
abcop>A.B. Cop (World, FD1094 317-0169b)>1990>Other - NR (Not Rated)>Sega>>Motorcycle
aceattaca>Ace Attacker (Japan, System 16A, FD1094 317-0060)>1988>Other - NR (Not Rated)>Sega>>Sports/Volleyball
afighter>Action Fighter (FD1089A 317-0018)>1986>Other - NR (Not Rated)>Sega>>Shoot-'Em-Up
aburner>After Burner>1987>Other - NR (Not Rated)>Sega>>Shooter
mt_aftrb>After Burner (Mega-Tech, SMS based)>1987>Other - NR (Not Rated)>Sega>>Shooter
aburner2>After Burner II>1987>Other - NR (Not Rated)>Sega>>Shooter
aburner2g>After Burner II (German)>1987>Other - NR (Not Rated)>Sega>>Shooter
arescue>Air Rescue>1992>Other - NR (Not Rated)>Sega>>Shooter
alexkidd1>Alex Kidd: The Lost Stars (set 1, FD1089A 317-0021)>1986>Other - NR (Not Rated)>Sega>>Platform
alexkidd>Alex Kidd: The Lost Stars (set 2, unprotected)>1986>Other - NR (Not Rated)>Sega>>Platform
alibaba>Ali Baba and 40 Thieves>1982>Other - NR (Not Rated)>Sega>>Maze
astormj>Alien Storm (Japan, 2 Players, FD1094 317-0146)>1990>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
mt_astrm>Alien Storm (Mega-Tech)>1990>Other - NR (Not Rated)>Sega>>Platform
astormu>Alien Storm (US, 3 Players, FD1094 317-0147)>1990>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
astorm>Alien Storm (World, 2 Players, FD1094 317-0154)>1990>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
astorm3>Alien Storm (World, 3 Players, FD1094 317-0148)>1990>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
mt_asyn>Alien Syndrome (Mega-Tech, SMS based)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensynjo>Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensyn2>Alien Syndrome (set 2, System 16A, FD1089A 317-0033)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensyn3>Alien Syndrome (set 3, System 16B, FD1089A 317-0033)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensyn>Alien Syndrome (set 4, System 16B, unprotected)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensyn5>Alien Syndrome (set 5, System 16A, FD1089B 317-0037)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensynj>Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033)>1987>Other - NR (Not Rated)>Sega>>Maze
aliensyn7>Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx)>1987>Other - NR (Not Rated)>Sega>>Maze
alien3u>Alien3: The Gun (US)>1993>Other - NR (Not Rated)>Sega>>Gun
alien3>Alien3: The Gun (World)>1993>Other - NR (Not Rated)>Sega>>Gun
mt_beast>Altered Beast (Mega-Tech)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
altbeast2>Altered Beast (set 2, MC-8123B 317-0066)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
altbeast4>Altered Beast (set 4, MC-8123B 317-0066)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
altbeast5>Altered Beast (set 5, FD1094 317-0069)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
altbeast6>Altered Beast (set 6, 8751 317-0076)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
altbeast>Altered Beast (set 8, 8751 317-0078)>1988>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
angelkds>Angel Kids (Japan)>1988>Other - NR (Not Rated)>Sega / Nasco?>>Climbing
arabfgtj>Arabian Fight (Japan)>1991>Other - NR (Not Rated)>Sega>>Beat-'Em-Up
