1000 Tiny Claws (USA)>1000 Tiny Claws>2011>Other - NR (Not Rated)>Mediatonic>>Action
20Q (Europe)>20Q>2011>Other - NR (Not Rated)>I-Play>>Quiz
3, 2, 1 …supercrash! (USA)>3, 2, 1 …Supercrash!>2010>Other - NR (Not Rated)>StormBASIC Games>>Puzzle
3D Twist & Match (USA)>3D Twist and Match>2011>Other - NR (Not Rated)>Sanuk Games>>Puzzle
4x4 Jam (USA)>4×4 Jam>2010>Other - NR (Not Rated)>Invictus Games>>Driving
5 in 1 Solitaire (USA)>5-in-1 Arcade Hits>2010>Other - NR (Not Rated)>Grip Games>>Casino
5-in-1 Arcade Hits (USA)>5-in-1 Solitaire>2011>Other - NR (Not Rated)>Digital Leisure>>Compilation
A Space Shooter For 2 Bucks! (USA)>A Space Shooter for Two Bucks!>2010>Other - NR (Not Rated)>Frima Studio>>Shooter
Ace Armstrong Vs. The Alien Scumbags! (USA)>Ace Armstrong vs. the Alien Scumbags!>2010>Other - NR (Not Rated)>Laughing Jackal>>Shooter
Actual Crimes Jack The Ripper (USA)>Actual Crimes: Jack the Ripper>2010>Other - NR (Not Rated)>Virtual Playground>>Puzzle
Rocket Racing (USA)>Aero Racer (AKA Rocket Racing)>2010>Other - NR (Not Rated)>Halfbrick Studios>>Driving
Age of Hammer Wars (USA)>Age of Hammer Wars>2010>Other - NR (Not Rated)>Dynamic Systems>>Action
Age Of Zombies (USA)>Age of Zombies>2010>Other - NR (Not Rated)>Halfbrick Studios>>Action
Alien Havoc (USA)>Alien Havoc>2009>Other - NR (Not Rated)>Creat Studios>>Puzzle
Alien Zombie Death (USA)>Alien Zombie Death>2010>Other - NR (Not Rated)>PomPom Games>>Action
Alpha Mission (USA)>Alpha Mission>2011>Other - NR (Not Rated)>SNK Playmore>>Action
Ambassador Kane (Europe)>Ambassador Kane>2011>Other - NR (Not Rated)>60°North>>Puzzle
Ancient Game Treasures - Mill (USA)>Ancient Game Treasures Mill>2011>Other - NR (Not Rated)>G1M2>>Board Games
Angry Birds (USA)>Angry Birds>2011>Other - NR (Not Rated)>Rovio>>Action
Apache Overkill (USA)>Apache Overkill>2010>Other - NR (Not Rated)>Playerthree>>Shooter
Aquattack! (USA)>Aquattack!>2010>Other - NR (Not Rated)>Mere Mortals>>Action
Arcade Air Hockey & Bowling (USA)>Arcade Air Hockey and Bowling>2010>Other - NR (Not Rated)>Icon Games>>Sports
Arcade Darts (USA)>Arcade Darts>2010>Other - NR (Not Rated)>Icon Games>>Sports
Arcade Essentials (Europe)>Arcade Essentials>2010>Other - NR (Not Rated)>Nordcurrent>>Puzzle
Arcade Essentials Evolution (Europe)>Arcade Essentials Evolution>2011>Other - NR (Not Rated)>Nordcurrent>>Puzzle
Arcade Pool (USA)>Arcade Pool>2012>Other - NR (Not Rated)>Icon Games>>Sports
Archibald`s Adventures (USA)>Archibald's Adventures>2010>Other - NR (Not Rated)>Rake in Grass>>Puzzle
Artic Adventures - Polar Puzzles (USA)>Arctic Adventures: Polar’s Puzzles>2010>Other - NR (Not Rated)>Eiconic Games>>Puzzle
Athena (USA)>Athena>2011>Other - NR (Not Rated)>SNK Playmore>>Platform
BABEL - The King of the Blocks (USA)>Babel: The King of the Blocks>2011>Other - NR (Not Rated)>StormBASIC Games>>Puzzle
Basha Baloot (Europe)>Basha Baloot >2011>Other - NR (Not Rated)>Quirkat>>Board Games
Basha Card Game Collection (Europe)>Basha Card Game Collection >2011>Other - NR (Not Rated)>Quirkat>>Board Games
Basha Tarneeb (Europe)>Basha Tarneeb >2011>Other - NR (Not Rated)>Quirkat>>Board Games
Basha Trix (Europe)>Basha Trix >2011>Other - NR (Not Rated)>Quirkat>>Board Games
Battle Poker (USA)>Battle Poker>2009>Other - NR (Not Rated)>Left Field Productions>>Casino
Beach Buzzin’ Chopper (Europe)>Beach Buzzin’ Chopper>2010>Other - NR (Not Rated)>Asylum Entertainment>>Action
Beam 'em Up (USA)>Beam 'em Up>2010>Other - NR (Not Rated)>Immersive Games>>Puzzle
