63>Aqua Rush>1999>AAMA - Green (Suitable For All Ages)>Namco>>Puzzle
22>Battle Arena Toshinden 2>1995>AAMA - Yellow (Animated Violence Mild)>Capcom / Takara>>Fighter
27>Beastorizer>1997>AAMA - Red (Animated Violence Strong)>Eighting / Raizing>>Fighter
28>Bloody Roar 2>1998>AAMA - Red (Animated Violence Strong)>Eighting / Raizing>>Fighter
29>Brave Blade>2000>AAMA - Green (Suitable For All Ages)>Eighting / Raizing>>Flying/Shooter
67>Cool Boarders Arcade Jam>1998>AAMA - Green (Suitable For All Ages)>Tecmo>>Sports
39>Dancing Eyes>1996>AAMA - Yellow (Sexual Content Mild)>Namco>>Mature/Maze
68>Dead Or Alive   >1996>AAMA - Red (Animated Violence Strong)>Sega>>Fighter
52>Dunk Mania>1995>AAMA - Green (Suitable For All Ages)>Namco>>Basketball/Sports
60>Ehrgeiz>1998>AAMA - Yellow (Animated Violence Mild)>Square / Namco>>Fighter
36>Fighters Impact A>1997>AAMA - Yellow (Animated Violence Mild)>Taito>>Fighter
59>Fighting Layer>1998>AAMA - Yellow (Animated Violence Mild)>Arika / Namco>>Fighter
37>G-Darius>1997>AAMA - Green (Suitable For All Ages)>Taito>>Flying/Shooter
65>Gallop Racer 3>1999>AAMA - Green (Suitable For All Ages)>Tecmo>>Horse Racing/Sports
71>Heaven's Gate>1996>AAMA - Yellow (Animated Violence Mild)>Atlus / Racdym>>Fighter
56>Hyper Athlete>1996>AAMA - Green (Suitable For All Ages)>Konami>>Sports/Track & Field
42>Kosodate Quiz My Angel 3>1998>AAMA - Green (Suitable For All Ages)>Namco>>Quiz
33>Magical Date EX>1997>AAMA - Green (Suitable For All Ages)>Taito>>Mini-Games
70>Monster Farm Jump>2001>AAMA - Green (Suitable For All Ages)>Tecmo>>Platform
62>Mr. Driller>1999>AAMA - Green (Suitable For All Ages)>Namco>>Puzzle
64>Paca Paca Passion>1999>AAMA - Green (Suitable For All Ages)>Produce / Namco>>Rhythm
13>Plasma Sword>1998>AAMA - Yellow (Animated Violence Mild)>Capcom>>Fighter
57>Powerful Baseball '96>1996>AAMA - Green (Suitable For All Ages)>Konami>>Baseball/Sports
54>Prime Goal EX>1996>AAMA - Green (Suitable For All Ages)>Namco>>Soccer/Sports
31>Psychic Force>1995>AAMA - Yellow (Animated Violence Mild)>Taito>>Fighter
35>Raystorm>1996>AAMA - Green (Suitable For All Ages)>Taito>>Flying/Shooter
17>Rival Schools>1997>AAMA - Red (Life Like Violence Strong)>Capcom>>Fighter
66>Shanghai Matekibuyuu>1998>AAMA - Green (Suitable For All Ages)>Sunsoft / Activision>>Puzzle
25>Sonic Wings Limited>1996>AAMA - Green (Suitable For All Ages)>Video System Co.>>Flying/Shooter
51>Soul Edge Ver. II>1996>AAMA - Yellow (Animated Violence Mild)>Namco>>Fighter
1>Star Gladiator>1996>AAMA - Yellow (Animated Violence Mild)>Capcom>>Fighter
41>Star Sweep>1997>AAMA - Green (Suitable For All Ages)>Axela/Namco>>Puzzle
2>Street Fighter EX>1996>AAMA - Red (Life Like Violence Strong)>Capcom / Arika>>Fighter
8>Street Fighter EX 2>1998>AAMA - Red (Life Like Violence Strong)>Capcom / Arika>>Fighter
10>Street Fighter EX 2 Plus>1999>AAMA - Red (Life Like Violence Strong)>Capcom / Arika>>Fighter
5>Street Fighter EX Plus>1997>AAMA - Red (Life Like Violence Strong)>Capcom / Arika>>Fighter
19>Strider 2>1999>AAMA - Yellow (Animated Violence Mild)>Capcom>>Platform
58>Susume! Taisen Puzzle-Dama>1996>AAMA - Green (Suitable For All Ages)>Konami>>Puzzle
21>Tech Romancer>1998>AAMA - Yellow (Animated Violence Mild)>Capcom>>Fighter
45>Tekken>1994>AAMA - Yellow (Animated Violence Mild)>Namco>>Fighter
48>Tekken 2>1995>AAMA - Yellow (Life Like Violence Mild)>Namco>>Fighter
61>Tekken 3>1996>AAMA - Yellow (Life Like Violence Mild)>Namco>>Fighter
24>Tetris The Grand Master>1998>AAMA - Green (Suitable For All Ages)>Arika / Capcom>>Puzzle
69>Tondemo Crisis>1999>AAMA - Green (Suitable For All Ages)>Tecmo>>Mini-Games
55>Wedding Rhapsody>1997>AAMA - Green (Suitable For All Ages)>Konami>>Quiz
40>Xevious 3D/G>1995>AAMA - Green (Suitable For All Ages)>Namco>>Flying/Shooter
