3countb>3 Count Bout>1993>Other - NR (Not Rated)>SNK>>Sports/Wrestling
sonicwi2>Aero Fighters 2>1994>Other - NR (Not Rated)>Video Systems>>Action/Shooter
sonicwi3>Aero Fighters 3>1995>Other - NR (Not Rated)>Video Systems>>Action/Shooter
aodk>Aggressors of Dark Kombat>1994>Other - NR (Not Rated)>ADK>>Action/Fighting
alpham2>Alpha Mission II>1991>Other - NR (Not Rated)>SNK>>Action/Shooter
androdun>Andro Dunos>1992>Other - NR (Not Rated)>Visco>>Action/Shooter
aof>Art of Fighting>1992>Other - NR (Not Rated)>SNK>>Action/Fighting
aof2>Art of Fighting 2>1994>Other - NR (Not Rated)>SNK>>Action/Fighting
aof3>Art of Fighting 3: The Path of the Warrior>1996>Other - NR (Not Rated)>SNK>>Action/Fighting
bangbead>Bang Bead>2000>Other - NR (Not Rated)>Visco>>Sports/Other
bstars2>Baseball Stars 2>1992>Other - NR (Not Rated)>SNK>>Sports/Baseball
bstars>Baseball Stars Professional>1990>Other - NR (Not Rated)>SNK>>Sports/Baseball
blazstar>Blazing Star>1998>Other - NR (Not Rated)>Yumekobo>>Action/Shooter
bjourney>Blue's Journey>1990>Other - NR (Not Rated)>ADK>>Action/General
breakers>Breakers>1996>Other - NR (Not Rated)>Visco>>Action/Fighting
breakrev>Breakers Revenge>1998>Other - NR (Not Rated)>Visco>>Action/Fighting
burningf>Burning Fight>1991>Other - NR (Not Rated)>SNK>>Action/Beat-'Em-Up
pbobble>Bust-A-Move>1993>Other - NR (Not Rated)>SNK>>Sports/Wrestling
pbobble2>Bust-A-Move Again EX>1993>Other - NR (Not Rated)>SNK>>Sports/Wrestling
ctomaday>Captain Tomaday>1999>Other - NR (Not Rated)>Visco>>Action/Shooter
crsword>Crossed Swords>1991>Other - NR (Not Rated)>ADK>>Action/General
cyberlip>Cyber-Lip>1990>Other - NR (Not Rated)>SNk>>Action/Shooter
doubledr>Double Dragon>1995>Other - NR (Not Rated)>Technos>>Action/Fighting
eightman>Eightman>1991>Other - NR (Not Rated)>Pallas>>Action/Beat-'Em-Up
fatfury1>Fatal Fury>1991>Other - NR (Not Rated)>SNK>>Action/Fighting
fatfury2>Fatal Fury 2>1992>Other - NR (Not Rated)>SNK>>Action/Fighting
fatfury3>Fatal Fury 3>1995>Other - NR (Not Rated)>SNK>>Action/Fighting
fatfursp>Fatal Fury Special>1993>Other - NR (Not Rated)>SNK>>Action/Fighting
fightfev>Fight Fever>1994>Other - NR (Not Rated)>Viscom>>Action/Fighting
flipshot>Flip Shot>1998>Other - NR (Not Rated)>Visco>>Sports/Other
fbfrenzy>Football Frenzy>1992>Other - NR (Not Rated)>SNK>>Sports/Football
galaxyfg>Galaxy Fight>1995>Other - NR (Not Rated)>Sunsoft>>Action/General
ganryu>Ganryu>1999>Other - NR (Not Rated)>Visco>>Action/Platformer
garou>Garou: Mark of the Wolves>1999>Other - NR (Not Rated)>SNK>>Action/Fighting
gpilots>Ghost Pilots>1991>Other - NR (Not Rated)>SNK>>Action/Shooter
ghostlop>Ghostlop>1996>Other - NR (Not Rated)>Data East>>Puzzle/Miscellaneous
goalx3>Goal! Goal! Goal!>1995>Other - NR (Not Rated)>Visco>>Sports/Soccer
gururin>Gururin>1994>Other - NR (Not Rated)>Face>>Puzzle/Miscellaneous
irrmaze>Irritating Maze, The>1997>Other - NR (Not Rated)>Saurus>>Puzzle/Miscellaneous
kabukikl>Kabuki Klash>1995>Other - NR (Not Rated)>Hudson>>Action/Fighting
karnovr>Karnov's Revenge>1994>Other - NR (Not Rated)>Data East>>Action/Fighting
kof94>King of Fighters '94, The>1994>Other - NR (Not Rated)>SNK>>Action/Fighting
kof95>King of Fighters '95, The>1995>Other - NR (Not Rated)>SNK>>Action/Fighting
kof96>King of Fighters '96, The>1996>Other - NR (Not Rated)>SNK>>Action/Fighting
kof97>King of Fighters '97, The>1997>Other - NR (Not Rated)>SNK>>Action/Fighting
kof98>King of Fighters '98, The>1998>Other - NR (Not Rated)>SNK>>Action/Fighting
kof99>King of Fighters '99, The>1999>Other - NR (Not Rated)>SNK>>Action/Fighting
kof2000>King of Fighters 2000, The>2000>Other - NR (Not Rated)>SNK>>Action/Fighting
kof2001>King of Fighters 2001, The>2001>Other - NR (Not Rated)>SNK>>Action/Fighting
kof2002>King of Fighters 2002, The>2002>Other - NR (Not Rated)>SNK>>Action/Fighting
kof2003>King of Fighters 2003, The>2003>Other - NR (Not Rated)>SNK>>Action/Fighting
kotm>King of the Monsters>1991>Other - NR (Not Rated)>SNK>>Action/Fighting
kotm2>King of the Monsters 2>1992>Other - NR (Not Rated)>SNK>>Action/Fighting
kizuna>Kizuna Encounter: Super Tag Battle>1996>Other - NR (Not Rated)>SNK>>Action/Fighting
lastblad>Last Blade>1997>Other - NR (Not Rated)>SNK>>Action/Fighting
lastbld2>Last Blade 2>1998>Other - NR (Not Rated)>SNK>>Action/Fighting
lresort>Last Resort>1992>Other - NR (Not Rated)>SNK>>Action/Shooter
lbowling>League Bowling>1991>Other - NR (Not Rated)>SNK>>Sports/Bowling
legendos>Legend of Success Joe>1991>Other - NR (Not Rated)>Wave>>Sports/Boxing
magdrop2>Magical Drop 2>1996>Other - NR (Not Rated)>Data East>>Puzzle/Miscellaneous
magdrop3>Magical Drop 3>1997>Other - NR (Not Rated)>Data East>>Puzzle/Miscellaneous
maglord>Magician Lord>1990>Other - NR (Not Rated)>ADK>>Adventure/Fantasy
matrim>Matrimelee>2003>Other - NR (Not Rated)>Noise Factory>>Action/Fighting
mslug>Metal Slug>1996>Other - NR (Not Rated)>SNK>>Action/Shooter
mslug2>Metal Slug 2>1998>Other - NR (Not Rated)>SNK>>Action/Shooter
mslug3>Metal Slug 3>2000>Other - NR (Not Rated)>SNK>>Action/Shooter
mslug4>Metal Slug 4>2002>Other - NR (Not Rated)>Mega>>Action/Shooter
mslug5>Metal Slug 5>2003>Other - NR (Not Rated)>SNK Playmore>>Action/Shooter
mslugx>Metal Slug X>1999>Other - NR (Not Rated)>SNK>>Action/Shooter
miexchng>Money Puzzle Exchanger>1997>Other - NR (Not Rated)>Face>>Puzzle/Miscellaneous
mutnat>Mutation Nation>1992>Other - NR (Not Rated)>SNK>>Action/Beat-'Em-Up
nam1975>NAM 1975>1990>Other - NR (Not Rated)>SNK>>Action/Shooter
neobombe>Neo Bomberman>1997>Other - NR (Not Rated)>Hudson>>Action/General
neodrift>Neo Driftout: New Technology>1996>Other - NR (Not Rated)>Visco>>Driving/Racing
neocup98>Neo Geo Cup '98: The Road To Victory>1998>Other - NR (Not Rated)>SNK>>Sports/Soccer
neomrdo>Neo Mr. Do>1996>Other - NR (Not Rated)>Visco>>Action/General
turfmast>Neo Turf Masters>1996>Other - NR (Not Rated)>Nazca>>Sports/Golf
nitd>Nightmare in the Dark>2000>Other - NR (Not Rated)>Gavaking>>Action/Platformer
ncombat>Ninja Combat>1990>Other - NR (Not Rated)>ADK>>Action/Beat-'Em-Up
ncommand>Ninja Commando>1992>Other - NR (Not Rated)>ADK>>Action/Shooter
ninjamas>Ninja Master's>1996>Other - NR (Not Rated)>ADK>>Action/Fighting
overtop>Over Top>1996>Other - NR (Not Rated)>ADK>>Driving/General
panicbom>Panic Bomber>1994>Other - NR (Not Rated)>Hudson>>Puzzle/Miscellaneous
pgoal>Pleasure Goal 5-on-5 Mini Soccer>1996>Other - NR (Not Rated)>Saurus>>Sports/Soccer
pochi>Pochi & Nyaa>1993>Other - NR (Not Rated)>SNK>>Sports/Wrestling
pnyaa>Pochi & Nyaa>2003>Other - NR (Not Rated)>Aiky>>Puzzle/Miscellaneous
popbounc>Pop 'N bounce>1997>Other - NR (Not Rated)>Video System>>Puzzle/Miscellaneous
pspikes2>Power Spikes 2>1995>Other - NR (Not Rated)>Video System>>Sports/Volleyball
preisle2>Prehistoric Isle 2>1999>Other - NR (Not Rated)>Yumekobo>>Action/General
pulstar>Pulstar>1995>Other - NR (Not Rated)>Aicom>>Action/Shooter
pbobblen>Puzzle Bobble / Bust-A-Move (Neo-Geo) (set 1)>1994>Other - NR (Not Rated)>Taito>>Puzzle
pbobbl2n>Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo)>1999>Other - NR (Not Rated)>Taito (SNK license)>>Puzzle
puzzledp>Puzzle de Pon!>1995>Other - NR (Not Rated)>Visco>>Puzzle/Miscellaneous
puzzldpr>Puzzle de Pon! R>1996>Other - NR (Not Rated)>Visco>>Puzzle/Miscellaneous
joyjoy>Puzzled>1990>Other - NR (Not Rated)>SNK>>Puzzle/Miscellaneous
rotd>Rage of the Dragons>2002>Other - NR (Not Rated)>Evoga>>Action/Fighting
ragnagrd>Ragnagard>1996>Other - NR (Not Rated)>Saurus>>Action/Fighting
rbff1>Real Bout Fatal Fury>1995>Other - NR (Not Rated)>SNK>>Action/Fighting
rbff2>Real Bout Fatal Fury 2>1998>Other - NR (Not Rated)>SNK>>Action/Fighting
rbffspec>Real Bout Fatal Fury Special>1996>Other - NR (Not Rated)>SNK>>Action/Fighting
ridhero>Riding Hero>1990>Other - NR (Not Rated)>SNK>>Driving/Racing
roboarmy>Robo Army>1991>Other - NR (Not Rated)>SNk>>Action/Beat-'Em-Up
samsho>Samurai Showdown>1993>Other - NR (Not Rated)>SNK>>Action/Fighting
samsho2>Samurai Showdown 2>1994>Other - NR (Not Rated)>SNK>>Action/Fighting
samsho3>Samurai Showdown 3: Blades of Blood>1995>Other - NR (Not Rated)>SNK>>Action/Fighting
samsho4>Samurai Showdown 4: Amakusa's Revenge>1996>Other - NR (Not Rated)>SNK>>Action/Fighting
samsho5>Samurai Showdown 5>2003>Other - NR (Not Rated)>Yuki Enterprise>>Action/Fighting
samsh5sp>Samurai Showdown 5 Special>2004>Other - NR (Not Rated)>Yuki Enterprise>>Action/Fighting
savagere>Savage Reign>1995>Other - NR (Not Rated)>SNK>>Action/Fighting
sengoku>Sengoku>1991>Other - NR (Not Rated)>SNK>>Action/Beat-'Em-Up
sengoku2>Sengoku 2>1993>Other - NR (Not Rated)>SNK>>Action/Beat-'Em-Up
sengoku3>Sengoku 3>2001>Other - NR (Not Rated)>Noise Factory>>Action/Beat-'Em-Up
